date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:13	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:10%20GMT	https://status.cloud.sugarcrm.com/components/5b26a2729944fe03f3873083?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a2729944fe03f38730837038	(from https://status.cloud.sugarcrm.com/components/5b26a2729944fe03f3873083?locale=es-AR)
11:54:14	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:10%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history7038	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:14	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:11%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/historybd4b	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:14	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:11%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/historya433	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:14	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:11%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history0d31	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:15	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:11%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:15	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:12%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history2362	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:15	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:12%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/historyaf37	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:15	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:12%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history4c33	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3/history)
11:54:16	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:12%20GMT	https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f37038	(from https://status.cloud.sugarcrm.com/components/5c39420250c68b3c707145f3?locale=es-AR)
11:54:16	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:13%20GMT	https://status.cloud.sugarcrm.com/components/5c3943d1315873193a2faa9b?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c3943d1315873193a2faa9b7038	(from https://status.cloud.sugarcrm.com/components/5c3943d1315873193a2faa9b?locale=es-AR)
11:54:16	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:13%20GMT	https://status.cloud.sugarcrm.com/components/5c39442e3158730f0f2b15b8?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5c39442e3158730f0f2b15b87038	(from https://status.cloud.sugarcrm.com/components/5c39442e3158730f0f2b15b8?locale=es-AR)
11:54:17	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:13%20GMT	https://status.cloud.sugarcrm.com/components/5b26a47987d84436fd54ad14?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a47987d84436fd54ad147038	(from https://status.cloud.sugarcrm.com/components/5b26a47987d84436fd54ad14?locale=es-AR)
11:54:17	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:14%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history7038	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:17	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:14%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:18	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:14%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/historya433	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:18	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:15%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:18	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:15%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:18	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:15%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history2362	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:19	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:15%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:19	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:16%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd/history)
11:54:19	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:16%20GMT	https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd7038	(from https://status.cloud.sugarcrm.com/components/5b26a39287d84436fd54acdd?locale=es-AR)
11:54:19	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:16%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history7038	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:20	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:16%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:20	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:17%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/historya433	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:20	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:17%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:20	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:17%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:21	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:17%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history2362	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:21	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:18%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:21	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:18%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8/history)
11:54:21	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:18%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace87038	(from https://status.cloud.sugarcrm.com/components/5b26a3ae87d84436fd54ace8?locale=es-AR)
11:54:22	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:19%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3d587d84436fd54acf3?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3d587d84436fd54acf37038	(from https://status.cloud.sugarcrm.com/components/5b26a3d587d84436fd54acf3?locale=es-AR)
11:54:22	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:19%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history7038	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:22	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:19%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:23	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:19%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/historya433	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:23	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:20%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:23	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:20%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:23	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:20%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history2362	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:24	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:21%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history.171af37.delayed	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:25	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:22%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe/history)
11:54:25	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:22%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe7038	(from https://status.cloud.sugarcrm.com/components/5b26a3e987d84436fd54acfe?locale=es-AR)
11:54:25	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:22%20GMT	https://status.cloud.sugarcrm.com/components/5b26a3fe87d84436fd54ad09?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26a3fe87d84436fd54ad097038	(from https://status.cloud.sugarcrm.com/components/5b26a3fe87d84436fd54ad09?locale=es-AR)
11:54:26	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:23%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history7038	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:26	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:23%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:26	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:23%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/historya433	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:27	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:23%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:27	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:24%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:27	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:24%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history2362	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:27	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:24%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:28	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:24%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536/history)
11:54:28	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:25%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b5367038	(from https://status.cloud.sugarcrm.com/components/5b26c0834e80f1268d93b536?locale=es-AR)
11:54:28	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:25%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history7038	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:29	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:25%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=es-AR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/historybd4b	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:29	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:26%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=da	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/historya433	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:29	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:26%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=de	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history0d31	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:29	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:26%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=fr	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/historyf9ce	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:30	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:26%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=ja	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history2362	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:30	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:27%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=nl	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/historyaf37	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:30	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:27%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history?locale=pt-BR	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history4c33	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541/history)
11:54:30	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:27%20GMT	https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b5417038	(from https://status.cloud.sugarcrm.com/components/5b26c0aa4e80f1268d93b541?locale=es-AR)
11:54:31	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:28%20GMT	https://status.cloud.sugarcrm.com/components/5b26bf884e80f1268d93b4fe?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26bf884e80f1268d93b4fe7038	(from https://status.cloud.sugarcrm.com/components/5b26bf884e80f1268d93b4fe?locale=es-AR)
11:54:31	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:28%20GMT	https://status.cloud.sugarcrm.com/components/5b26bfb94e80f1268d93b509?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26bfb94e80f1268d93b5097038	(from https://status.cloud.sugarcrm.com/components/5b26bfb94e80f1268d93b509?locale=es-AR)
11:54:32	12/12	---MCZ	429	error ('Too%20Many%20Requests')	text/plain	date:Wed,%2010%20Jul%202019%2008:54:28%20GMT	https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=en	C:/Users/Burak/Desktop/StatusPage/StatusPage/status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b5147038	(from https://status.cloud.sugarcrm.com/components/5b26c01d4e80f1268d93b514?locale=es-AR)
